FECHA;OPER;TIPO;GRUPO_NETEO;FONDO;CVA;DVA;NETO;COD
20260514;1109610;FWD;988;M6;-189291.934224132;215.308297955233;-189076.625926177;01
20260514;1110795;FWD;116;DL;-2606614.43063383;53984.0658138888;-2552630.36481994;01
20260514;1110799;FWD;116;H6;-351892.948135568;7287.84888487498;-344605.099250693;01
20260514;1110801;FWD;116;HA;-23459.5298757045;485.856592324999;-22973.6732833795;01
20260514;1110803;FWD;116;HU;-136847.257608276;2834.16345522916;-134013.094153047;01
20260514;1110805;FWD;116;DD;-521322.886126767;10796.8131627778;-510526.072963989;01
20260514;1110807;FWD;116;M6;-1042645.77225353;21593.6263255555;-1021052.14592797;01
20260514;1110809;FWD;116;HT;-912315.050721842;18894.4230348611;-893420.627686981;01
20260514;1110811;FWD;116;DI;-1954960.82297538;40488.0493604166;-1914472.77361496;01
20260514;1110813;FWD;116;MW;-156396.86583803;3239.04394883333;-153157.821889197;01
20260514;1110815;FWD;116;VP;-45615.7525360921;944.721151743053;-44671.031384349;01
20260514;1110817;FWD;116;EU;-117297.649378523;2429.28296162499;-114868.366416898;01
20260514;1110831;FWD;116;DI;-6290431.32043383;19196.2720335184;-6271235.04840031;01
20260514;1110833;FWD;116;DL;-9580668.67188541;29236.9652763074;-9551431.7066091;01
20260514;1110835;FWD;116;HT;-4945516.7826142;15092.0470583638;-4930424.73555584;01
20260514;1110837;FWD;116;HU;-2227976.55578361;6799.0320330171;-2221177.52375059;01
20260514;1110839;FWD;116;M6;-1098285.29221671;3351.59580732062;-1094933.69640939;01
20260514;1110841;FWD;116;HA;-380566.476361048;1161.36036384869;-379405.115997199;01
20260514;1110888;FWD;986;75;-427113.361144115;2764.30263082371;-424349.058513291;01
20260514;1110890;FWD;896;93;-397385.534230673;3203.52022436511;-394182.014006308;01
20260514;1110892;FWD;983;94;-3537627.85300722;4620.26417959083;-3533007.58882763;01
20260514;1110894;FWD;894;BA;-407589.596915786;3111.19776675242;-404478.399149034;01
20260514;1110896;FWD;894;BP;-6270.60918331979;47.8645810269603;-6222.74460229283;01
20260514;1110898;FWD;894;BQ;-43894.2642832385;335.052067188722;-43559.2122160498;01
20260514;1111122;FWD;116;DL;-1141996.00350095;18681.9418672284;-1123314.06163372;01
20260514;1111124;FWD;988;DL;-1375596.51640215;904.368951794392;-1374692.14745036;01
20260514;1111128;FWD;116;H6;-228399.20070019;3736.38837344568;-224662.812326744;01
20260514;1111130;FWD;116;HA;-34259.8801050285;560.458256016852;-33699.4218490116;01
20260514;1111132;FWD;116;HU;-97069.6602975808;1587.96505871441;-95481.6952388664;01
20260514;1111134;FWD;116;DD;-285499.000875238;4670.4854668071;-280828.515408431;01
20260514;1111136;FWD;116;M6;-642372.751969285;10508.592300316;-631864.159668969;01
20260514;1111138;FWD;116;HT;-713747.502188095;11676.2136670177;-702071.288521077;01
20260514;1111140;FWD;116;DI;-642372.751969285;10508.592300316;-631864.159668969;01
20260514;1111142;FWD;116;MW;-228399.20070019;3736.38837344568;-224662.812326744;01
20260514;1111144;FWD;116;VP;-35687.3751094047;583.810683350887;-35103.5644260538;01
20260514;1111146;FWD;116;EU;-39969.8601225333;653.867965352994;-39315.9921571803;01
20260514;1111150;FWD;988;H6;-103169.738730161;67.8276713845794;-103101.911058776;01
20260514;1111152;FWD;894;HA;-29481.8047374448;1157.05062858648;-28324.7541088583;01
20260514;1111154;FWD;988;HU;-36682.5737707239;24.1165053811838;-36658.4572653427;01
20260514;1111156;FWD;988;DD;-183412.86885362;120.582526905919;-183292.286326714;01
20260514;1111158;FWD;988;M6;-309509.216190483;203.483014153738;-309305.733176329;01
20260514;1111160;FWD;988;HT;-229266.086067024;150.728158632399;-229115.357908392;01
20260514;1111162;FWD;988;DI;-859747.822751342;565.230594871495;-859182.592156471;01
20260514;1111164;FWD;988;EU;-89413.7735661395;58.7839818666355;-89354.9895842729;01
20260514;1111174;FWD;988;H6;-47435.2840277748;27.5081637341099;-47407.7758640407;01
20260514;1111176;FWD;894;HA;-16927.0043838816;602.734577376537;-16324.2698065051;01
20260514;1111178;FWD;988;HU;-17788.2315104156;10.3155614002912;-17777.9159490153;01
20260514;1111180;FWD;988;DD;-94870.5680555496;55.0163274682199;-94815.5517280814;01
20260514;1111182;FWD;988;M6;-130447.031076381;75.6474502688023;-130371.383626112;01
20260514;1111184;FWD;988;HT;-118588.210069437;68.7704093352748;-118519.439660102;01
20260514;1111186;FWD;988;DI;-474352.840277748;275.081637341099;-474077.758640407;01
20260514;1111208;FWD;988;DL;-711529.260416622;412.622456011649;-711116.63796061;01
20260514;1111275;FWD;987;92;-389359.663537859;1847.13649337634;-387512.527044483;01
20260514;1111277;FWD;983;94;-8369834.06281075;5338.89201284247;-8364495.17079791;01
20260514;1111279;FWD;894;BP;-15084.4563993382;55.2597984213895;-15029.1966009168;01
20260514;1111281;FWD;894;BQ;-30168.9127986763;110.519596842779;-30058.3932018335;01
20260514;1111283;FWD;894;BA;-135760.107594043;497.338185792506;-135262.76940825;01
20260514;1111285;FWD;986;75;-869633.877280148;2715.82021458055;-866918.057065567;01
20260514;1111287;FWD;133;92;-2682563.68156884;7610.08791006063;-2674953.59365878;01
20260514;1111289;FWD;134;93;-636883.789182137;2341.19055624444;-634542.598625893;01
20260514;1111291;FWD;137;BQ;-5872.93521381414;24.7784426360632;-5848.15677117808;01
20260514;1111293;FWD;139;75;-5596.43238923962;22.8893930365476;-5573.54299620307;01
20260514;1111295;FWD;987;92;-3412316.39063777;14247.0431398232;-3398069.34749795;01
20260514;1111297;FWD;983;94;-5230830.50799054;2949.60521121085;-5227880.90277933;01
20260514;1111299;FWD;986;75;-652197.754967626;1795.77260563878;-650401.982361987;01
20260514;1111303;FWD;123;93;-1924022.92006714;3477.58857912131;-1920545.33148802;01
20260514;1111305;FWD;125;95;-4901300.36006531;18190.5944148367;-4883109.76565047;01
20260514;1111307;FWD;124;94;-1273564.33756704;4290.44818295662;-1269273.88938408;01
20260514;1111309;FWD;128;75;-808060.78681404;2696.9380972042;-805363.848716836;01
20260514;1111311;FWD;126;BA;-617372.803073025;2469.38417938289;-614903.418893642;01
20260514;1111313;FWD;126;BQ;-49389.824245842;197.550734350631;-49192.2735114914;01
20260514;1111315;FWD;128;75;-196011.424238402;644.243737370024;-195367.180501032;01
20260514;1111317;FWD;122;92;-3080170.55436213;12262.4800461387;-3067908.07431599;01
20260514;1111319;FWD;124;94;-415077.117179151;1375.9694931691;-413701.147685982;01
20260514;1111321;FWD;125;95;-357809.271473226;1308.51589287312;-356500.755580353;01
20260514;1111323;FWD;126;BQ;-6196.70642174224;24.4069603296113;-6172.29946141263;01
20260514;1111325;FWD;116;DL;-1635269.85416021;18288.0903910369;-1616981.76376917;01
20260514;1111329;FWD;116;H6;-245290.478124032;2743.21355865554;-242547.264565376;01
20260514;1111331;FWD;116;HA;-37611.2066456848;420.626078993849;-37190.580566691;01
20260514;1111333;FWD;116;MW;-654107.941664084;7315.23615641476;-646792.705507669;01
20260514;1111335;FWD;116;HU;-135459.258017987;1366.29314655063;-134092.964871436;01
20260514;1111337;FWD;116;DD;-338648.145044967;3415.73286637656;-335232.41217859;01
20260514;1111516;FWD;116;M6;-931282.39887366;9393.26538253555;-921889.133491124;01
20260514;1111523;FWD;116;HT;-931282.39887366;9393.26538253555;-921889.133491124;01
20260514;1111527;FWD;116;VP;-110060.647139614;1110.11318157238;-108950.533958042;01
20260514;1111560;FWD;988;DL;-1054167.40232328;640.282072019217;-1053527.12025126;01
20260514;1111562;FWD;988;H6;-128842.682506178;78.2566976912376;-128764.425808487;01
20260514;1111564;FWD;894;HA;-60209.2933642038;2222.08755115749;-57987.2058130463;01
20260514;1111566;FWD;988;DD;-117129.711369253;71.1424524465796;-117058.568916806;01
20260514;1111568;FWD;988;M6;-527083.701161638;320.141036009608;-526763.560125628;01
20260514;1111570;FWD;988;HT;-409953.989792385;248.998583563029;-409704.991208822;01
20260514;1111572;FWD;988;MW;-58564.8556846265;35.5712262232898;-58529.2844584032;01
20260514;1111574;FWD;988;VP;-11712.9711369253;7.11424524465796;-11705.8568916806;01
20260514;1111576;FWD;988;EU;-23425.9422738506;14.2284904893159;-23411.7137833613;01
20260514;1111837;FWD;988;DL;-1091040.59344403;582.327185536457;-1090458.26625849;01
20260514;1111839;FWD;988;H6;-133349.405865382;71.1733226766781;-133278.232542705;01
20260514;1111842;FWD;894;HA;-62254.5037422709;2078.39913597181;-60176.1046062991;01
20260514;1111845;FWD;988;DD;-145472.079125871;77.6436247381943;-145394.435501133;01
20260514;1111847;FWD;988;M6;-581888.316503485;310.574498952777;-581577.742004532;01
20260514;1111875;FWD;988;HT;-424293.564117124;226.460572153067;-424067.103544971;01
20260514;1111882;FWD;988;MW;-157594.75238636;84.1139267997105;-157510.63845956;01
20260514;1111884;FWD;988;VP;-27882.1484991253;14.8816947414872;-27867.2668043838;01
20260514;1111886;FWD;988;EU;-21820.8118688807;11.6465437107291;-21809.16532517;01
20260514;1112052;FWD;240;92;-68846834.2277654;103445855.469647;34599021.2418816;01
20260514;1113039;FWD;988;DL;-1117184.2125636;1467.80524773007;-1115716.40731587;01
20260514;1113041;FWD;988;DD;-139648.02657045;183.475655966258;-139464.550914484;01
20260514;1113043;FWD;988;DI;-651690.790662099;856.219727842539;-650834.570934257;01
20260514;1113045;FWD;988;EU;-18619.73687606;24.4634207955011;-18595.2734552645;01
20260514;1113914;FWD;34;92;-634425.207210275;593198.733979247;-41226.473231028;01
20260514;1113919;FWD;281;94;-4769299.51467528;9535911.83223379;4766612.31755851;01
20260514;1113924;FWD;825;75;-974661.54416192;1956075.55324429;981414.00908237;01
20260514;1113936;FWD;281;94;-19103155.161657;23889391.1733529;4786236.0116959;01
20260514;1113940;FWD;34;92;-322204.38394451;196618.816405154;-125585.567539356;01
20260514;1116443;FWD;116;M6;-11343.5940267886;150.700537304037;-11192.8934894846;01
20260514;1116445;FWD;988;M6;-420029.781370698;521.337211928338;-419508.44415877;01
20260514;1117915;FWD;116;HU;-76538.29396763;806.227280079789;-75732.0666875502;01
20260514;1120066;FWD;116;HT;-176881.754049411;409.478148448132;-176472.275900963;01
20260514;1120068;FWD;116;HU;-29480.2923415686;68.2463580746887;-29412.0459834939;01
20260514;1120070;FWD;116;M6;-353763.508098823;818.956296896264;-352944.551801927;01
20260514;1120702;FWD;116;DD;-270114.420724417;198758.20158932;-71356.219135097;01
20260514;1120704;FWD;116;DI;-102172.385642079;75181.4714958471;-26990.9141462319;01
20260514;1120706;FWD;116;DL;-122362.138493507;90037.6904141881;-32324.4480793189;01
20260514;1120708;FWD;116;H6;-612626.440057494;450788.703340368;-161837.736717126;01
20260514;1120710;FWD;116;HT;-2216284.23346365;1630807.66762698;-585476.56583667;01
20260514;1120712;FWD;116;HU;-75497.439450494;55553.254985554;-19944.18446494;01
20260514;1120714;FWD;116;M6;-2410177.23875149;1773479.89122913;-636697.34752236;01
20260514;1120716;FWD;116;MW;-24472.4276987015;18007.5380828376;-6464.8896158639;01
20260514;1120718;FWD;116;VP;-7647.63365584421;5627.35565088676;-2020.27800495745;01
20260514;1120720;FWD;116;HA;-246559.709064417;181425.946184589;-65133.762879828;01
20260514;1120898;FWD;3;94;-29604.1691093107;38515.3034316111;8911.1343223004;01
20260514;1121108;FWD;138;DD;-372451.549229861;1140387.74007401;767936.190844149;01
20260514;1121110;FWD;138;DI;-1003770.13267622;3073385.39878102;2069615.2661048;01
20260514;1121112;FWD;138;DL;-2271690.30026723;6955556.42882021;4683866.12855298;01
20260514;1121114;FWD;138;EU;-67094.1088683579;205431.550339574;138337.441471216;01
20260514;1121116;FWD;138;H6;-245659.532470759;752170.637070093;506511.104599334;01
20260514;1121118;FWD;138;HT;-726412.596015686;2224160.48595995;1497747.88994426;01
20260514;1121120;FWD;138;HU;-79245.0104744384;242635.689377449;163390.678903011;01
20260514;1121122;FWD;138;M6;-821506.608585012;2515323.31321289;1693816.70462788;01
20260514;1121130;FWD;138;MW;-227169.030026723;695555.642882021;468386.612855298;01
20260514;1121132;FWD;138;VP;-41735.7055165376;127788.12973879;86052.4242222524;01
20260514;1121134;FWD;138;HA;-30377.2540152014;93010.3475946889;62633.0935794875;01
20260514;1122892;FWD;116;DL;-1082544.76135299;5763.47396457446;-1076781.28738842;01
20260514;1122894;FWD;116;DI;-779432.228174151;4149.70125449361;-775282.526919657;01
20260514;1122896;FWD;116;DD;-151556.266589418;806.886355040424;-150749.380234378;01
20260514;1122898;FWD;116;HA;-25981.0742724717;138.323375149787;-25842.7508973219;01
20260514;1122900;FWD;116;HT;-281461.637951777;1498.50323078936;-279963.134720988;01
20260514;1122902;FWD;116;H6;-129905.371362358;691.616875748935;-129213.754486609;01
20260514;1122904;FWD;116;M6;-281461.637951777;1498.50323078936;-279963.134720988;01
20260514;1122906;FWD;116;MW;-151556.266589418;806.886355040424;-150749.380234378;01
20260514;1122908;FWD;116;VP;-12990.5371362358;69.1616875748935;-12921.3754486609;01
20260514;1122910;FWD;116;EU;-28146.1637951777;149.850323078936;-27996.3134720988;01
20260514;1123311;FWD;242;94;-10629527.5549738;24529621.2376114;13900093.6826376;01
20260514;1123314;FWD;240;92;-10419570.2422117;23805250.067444;13385679.8252323;01
20260514;1123458;FWD;116;DD;-26909.817320771;194.043170931947;-26715.7741498391;01
20260514;1123460;FWD;116;EU;-7304.09327278071;52.6688606815284;-7251.42441209918;01
20260514;1124197;FWD;116;HU;-67737.1580845218;563.67769417176;-67173.48039035;01
20260514;1124438;FWD;28;MW;-12997.5666578752;6701.28230813;-6296.2843497452;01
20260514;1124609;FWD;34;92;-443027.242902178;590136.963681257;147109.720779079;01
20260514;1124613;FWD;281;94;-13552938.9304852;34389897.051623;20836958.1211378;01
20260514;1124896;FWD;841;94;-74778890.0106637;33291474.0490313;-41487415.9616324;01
20260514;1125126;FWD;116;DD;-775329.132949539;25130.6717781893;-750198.46117135;01
20260514;1125128;FWD;116;DI;-1492110.40095679;48363.6370022846;-1443746.76395451;01
20260514;1125130;FWD;116;DL;-3005971.29658774;97432.2707852138;-2908539.02580253;01
20260514;1125132;FWD;116;EU;-214544.824434725;6954.02163474389;-207590.802799981;01
20260514;1125134;FWD;116;H6;-1122184.98483485;36373.2785597936;-1085811.70627506;01
20260514;1125136;FWD;116;HT;-3826785.68447207;124037.251942395;-3702748.43252967;01
20260514;1125138;FWD;116;HU;-283393.320574204;9185.60159914049;-274207.718975063;01
20260514;1125140;FWD;116;M6;-4588977.19594759;148742.095205727;-4440235.10074186;01
20260514;1125142;FWD;116;MW;-167862.216656728;5440.90256832136;-162421.314088407;01
20260514;1125144;FWD;116;VP;-178161.432543233;5774.730104289;-172386.702438944;01
20260514;1125146;FWD;116;HA;-44762.7388278746;1450.89053096285;-43311.8482969117;01
20260514;1125158;FWD;182;DD;-253360.375696491;14369.5491239136;-238990.826572577;01
20260514;1125497;FWD;242;94;-18813768.7042283;54743913.0948273;35930144.390599;01
20260514;1125510;FWD;240;92;-18450695.9704044;53052968.4268714;34602272.456467;01
20260514;1125752;FWD;140;WA;-858.352637232652;0;-858.352637232652;01
20260514;1125754;FWD;140;WA;-2095.68932852297;0;-2095.68932852297;01
20260514;1125756;FWD;140;WA;-3928.62981722039;0;-3928.62981722039;01
20260514;1125758;FWD;140;WA;-5802.2776104638;1.99526553885016;-5800.28234492495;01
20260514;1125760;FWD;140;WA;-7094.85642028385;8.16747011150368;-7086.68895017235;01
20260514;1125762;FWD;140;WA;-8762.24365979423;23.8444967540641;-8738.39916304017;01
20260514;1125764;FWD;140;WA;-9906.97057473515;60.1795502296619;-9846.79102450549;01
20260514;1125766;FWD;140;WA;-9803.85434480601;63.5180013180561;-9740.33634348795;01
20260514;1125768;FWD;140;WA;-9423.32624632276;64.7737905449393;-9358.55245577782;01
20260514;1125770;FWD;140;WA;-12055.4609028387;1259.78888013469;-10795.672022704;01
20260514;1125772;FWD;140;WA;-12862.0239922329;1415.40782242107;-11446.6161698118;01
20260514;1125774;FWD;140;WA;-11967.8152554492;1391.37380102785;-10576.4414544214;01
20260514;1125776;FWD;140;WA;-15565.3338003124;3250.37285408484;-12314.9609462276;01
20260514;1125778;FWD;140;WA;-14549.2589805431;3186.52809081119;-11362.7308897319;01
20260514;1125780;FWD;140;WA;-14448.6581954257;3343.35256086589;-11105.3056345598;01
20260514;1125782;FWD;140;WA;-1130835.38637335;409270.861274983;-721564.525098367;01
20260514;1125803;FWD;140;WA;-37993.5315430008;0;-37993.5315430008;01
20260514;1125805;FWD;140;WA;-86195.7626564003;0;-86195.7626564003;01
20260514;1125807;FWD;140;WA;-151051.777543529;0;-151051.777543529;01
20260514;1125809;FWD;140;WA;-221015.512084229;1.02509419708394;-221014.486990032;01
20260514;1125811;FWD;140;WA;-270433.771680894;6.18258063470571;-270427.589100259;01
20260514;1125813;FWD;140;WA;-337151.728539755;23.3723621214497;-337128.356177634;01
20260514;1125815;FWD;140;WA;-384331.111429854;73.1967833764637;-384257.914646478;01
20260514;1125817;FWD;140;WA;-399223.338345087;73.0531338040316;-399150.285211283;01
20260514;1125819;FWD;140;WA;-401012.19837819;70.9824668867551;-400941.215911303;01
20260514;1125821;FWD;140;WA;-490978.250129681;3071.39263571192;-487906.857493969;01
20260514;1125823;FWD;140;WA;-544904.562008811;3333.15106194848;-541571.410946863;01
20260514;1125825;FWD;140;WA;-528563.95372723;3164.86743346845;-525399.086293762;01
20260514;1125827;FWD;140;WA;-670290.463363209;9174.60697097136;-661115.856392238;01
20260514;1125829;FWD;140;WA;-649532.697783544;8740.79012638303;-640791.907657161;01
20260514;1125831;FWD;140;WA;-671813.272077892;8888.88775944251;-662924.384318449;01
20260514;1125833;FWD;140;WA;-51428056.2710921;1368583.64775439;-50059472.6233377;01
20260514;1125969;FWD;281;94;-40484388.4380902;155372006.361876;114887617.923786;01
20260514;1126232;FWD;988;HT;-160151.82466896;814.86120882459;-159336.963460135;01
20260514;1126234;FWD;988;M6;-280265.69317068;1426.00711544303;-278839.686055237;01
20260514;1126236;FWD;116;EU;-5887.04856198188;97.1640925001795;-5789.8844694817;01
20260514;1126830;FWD;182;HA;-44693.0127592156;3330.60195322764;-41362.410805988;01
20260514;1126832;FWD;116;DD;-3208.32794647911;35.2884946030817;-3173.03945187603;01
20260514;1127164;FWD;116;DL;-533212.124411706;19612.2993342302;-513599.825077476;01
20260514;1127166;FWD;116;DI;-399909.093308779;14709.2245006726;-385199.868808106;01
20260514;1127168;FWD;116;HA;-6665.15155514632;245.153741677877;-6419.99781346844;01
20260514;1127170;FWD;116;HT;-199954.54665439;7354.61225033631;-192599.934404054;01
20260514;1127172;FWD;116;H6;-53321.2124411706;1961.22993342302;-51359.9825077476;01
20260514;1127174;FWD;116;M6;-199954.54665439;7354.61225033631;-192599.934404054;01
20260514;1127176;FWD;116;MW;-99977.2733271949;3677.30612516815;-96299.9672020267;01
20260514;1127178;FWD;116;VP;-17995.9091988951;661.915102530268;-17333.9940963648;01
20260514;1127542;FWD;116;H6;-246711.254116849;11763.476093653;-234947.778023196;01
20260514;1127554;FWD;182;DD;-1359601.11927655;250643.043211811;-1108958.07606474;01
20260514;1127556;FWD;182;DI;-3664173.22925596;675491.889507009;-2988681.33974895;01
20260514;1127558;FWD;182;DL;-8292602.57147401;1528744.80256849;-6763857.76890552;01
20260514;1127560;FWD;182;EU;-244921.052692372;45151.2999828369;-199769.752709535;01
20260514;1127562;FWD;182;H6;-896758.185054748;165317.751905663;-731440.433149085;01
20260514;1127564;FWD;182;HA;-216957.625416471;39996.2302997571;-176961.395116714;01
20260514;1127566;FWD;182;HT;-2651704.31064576;488842.814774809;-2162861.49587095;01
20260514;1127568;FWD;182;HU;-289276.833888628;53328.3070663428;-235948.526822285;01
20260514;1127570;FWD;182;M6;-2998836.51131211;552836.78325442;-2445999.72805769;01
20260514;1127572;FWD;182;MW;-829260.257147401;152874.480256849;-676385.776890552;01
20260514;1127574;FWD;182;VP;-152352.465848011;28086.2417216072;-124266.224126404;01
20260514;1127862;FWD;116;VP;-25899.9859811257;19057.9778043365;-6842.0081767892;01
20260514;1127890;FWD;988;VP;-6818.33383858348;597.747283180618;-6220.58655540286;01
20260514;1127904;FWD;116;VP;-41968.9692955843;125.420500074083;-41843.5487955102;01
20260514;1127906;FWD;116;VP;-232406.919747401;1443.64372388092;-230963.27602352;01
20260514;1127908;FWD;116;VP;-18252.5018112406;150.111243142293;-18102.3905680983;01
20260514;1127914;FWD;116;VP;-80805.0473496488;1673.50604023055;-79131.5413094182;01
20260514;1127916;FWD;116;VP;-7137.47502188095;116.762136670177;-7020.71288521077;01
20260514;1127918;FWD;116;VP;-13082.1588332817;146.304723128295;-12935.8541101534;01
20260514;1127940;FWD;988;VP;-16048.6260246917;10.5509711042679;-16038.0750535874;01
20260514;1127942;FWD;988;VP;-8301.17470486059;4.81392865346924;-8296.36077620712;01
20260514;1127952;FWD;138;VP;-66599.7535645425;526.147447823424;-66073.6061167191;01
20260514;1127954;FWD;138;VP;-25358.4033518203;77643.4206007838;52285.0172489635;01
20260514;1128023;FWD;182;HU;-249999.036496836;54632.6100051019;-195366.426491734;01
20260514;1128067;FWD;116;DD;-137887.561436629;9138.63651693531;-128748.924919694;01
20260514;1128069;FWD;116;DL;-116063.630849537;7692.23361497433;-108371.397234563;01
20260514;1128071;FWD;116;EU;-14879.9526730175;986.183796791581;-13893.7688762259;01
20260514;1128073;FWD;116;H6;-1285627.91094871;85206.2800427925;-1200421.63090592;01
20260514;1128076;FWD;116;HT;-3289709.53679295;218028.801074005;-3071680.73571894;01
20260514;1128079;FWD;116;HU;-24799.9211216958;1643.6396613193;-23156.2814603765;01
20260514;1128082;FWD;116;M6;-3263297.62079835;216278.3248347;-3047019.29596365;01
20260514;1128086;FWD;116;MW;-81343.7412791624;5391.13808912731;-75952.6031900351;01
20260514;1128089;FWD;116;HA;-528238.319892121;35009.5247861011;-493228.79510602;01
20260514;1128192;FWD;1;92;-5972086.24472799;31110258.0045277;25138171.7597997;01
20260514;1128736;FWD;116;M6;-751767.365416773;68484.0577316607;-683283.307685112;01
20260514;1128738;FWD;116;MW;-29235.3975439856;2663.26891178681;-26572.1286321988;01
20260514;1128756;FWD;138;DD;-866672.271194493;671462.047894469;-195210.223300024;01
20260514;1128758;FWD;138;DL;-4841447.30992627;3750954.34980949;-1090492.96011678;01
20260514;1128760;FWD;138;H6;-623535.85134435;483089.944832607;-140445.906511743;01
20260514;1128762;FWD;138;HT;-2893163.78806363;2241504.36860044;-651659.41946319;01
20260514;1128764;FWD;138;HU;-314640.872427516;243770.813459048;-70870.058968468;01
20260514;1128766;FWD;138;M6;-7122779.84453767;5518437.01486258;-1604342.82967509;01
20260514;1128768;FWD;138;VP;-76079.8862988413;58943.5683541492;-17136.3179446921;01
20260514;1128770;FWD;138;HA;-270269.805872807;209393.935132222;-60875.870740585;01
20260514;1128800;FWD;138;VP;-157447.389620132;131978.48915643;-25468.900463702;01
20260514;1129494;FWD;140;WA;-3222.94919025907;0;-3222.94919025907;01
20260514;1129496;FWD;140;WA;-9779.56623015111;0;-9779.56623015111;01
20260514;1129498;FWD;140;WA;-20564.2980623825;0;-20564.2980623825;01
20260514;1129500;FWD;140;WA;-31894.2680046522;24.6312412345883;-31869.6367634176;01
20260514;1129502;FWD;140;WA;-40304.7352875171;97.6967112919863;-40207.0385762251;01
20260514;1129504;FWD;140;WA;-51008.1234423655;272.990698693805;-50735.1327436717;01
20260514;1129506;FWD;140;WA;-58875.0776029686;669.603850297787;-58205.4737526708;01
20260514;1129508;FWD;140;WA;-58575.8840794108;705.351105694149;-57870.5329737166;01
20260514;1129510;FWD;140;WA;-56111.9628688454;712.327178414972;-55399.6356904304;01
20260514;1129512;FWD;140;WA;-75029.1459654973;13100.3697626662;-61928.7762028311;01
20260514;1129514;FWD;140;WA;-80170.288222994;14654.8943674566;-65515.3938555374;01
20260514;1129516;FWD;140;WA;-74718.2597768185;14341.2310471197;-60377.0287296988;01
20260514;1129518;FWD;140;WA;-99696.0641641615;32940.3862468972;-66755.6779172643;01
20260514;1129520;FWD;140;WA;-93128.5622941694;32242.0620808777;-60886.5002132917;01
20260514;1129522;FWD;140;WA;-92608.0405686722;33725.3023947977;-58882.7381738745;01
20260514;1129524;FWD;140;WA;-126194.933950451;68371.7077229417;-57823.2262275093;01
20260514;1129526;FWD;140;WA;-7225382.28521849;4093912.83069556;-3131469.45452293;01
20260514;1129604;FWD;140;WA;-283787.962652567;0;-283787.962652567;01
20260514;1129606;FWD;140;WA;-673311.011590033;0;-673311.011590033;01
20260514;1129608;FWD;140;WA;-1132211.84922326;0;-1132211.84922326;01
20260514;1129610;FWD;140;WA;-1658926.16563881;13.0323646273206;-1658913.13327418;01
20260514;1129612;FWD;140;WA;-2033782.88531339;77.4352887842042;-2033705.45002461;01
20260514;1129614;FWD;140;WA;-2540526.93166227;272.974432697504;-2540253.95722957;01
20260514;1129616;FWD;140;WA;-2915885.9012751;831.374079424263;-2915054.52719568;01
20260514;1129618;FWD;140;WA;-2893018.85552682;946.574712062382;-2892072.28081476;01
20260514;1129620;FWD;140;WA;-3060923.89981522;798.385105116166;-3060125.5147101;01
20260514;1129622;FWD;140;WA;-3779730.04678402;31043.5144496855;-3748686.53233433;01
20260514;1129624;FWD;140;WA;-4208694.56801925;33482.4547559647;-4175212.11326329;01
20260514;1129626;FWD;140;WA;-4098832.42619559;31552.0570211775;-4067280.36917441;01
20260514;1129628;FWD;140;WA;-5225494.77478016;88582.5392085891;-5136912.23557157;01
20260514;1129630;FWD;140;WA;-5067182.05402403;84369.891135259;-4982812.16288877;01
20260514;1129632;FWD;140;WA;-5244123.26369446;85792.0300607989;-5158331.23363366;01
20260514;1129634;FWD;140;WA;-6793623.41614275;217308.712187428;-6576314.70395532;01
20260514;1129636;FWD;140;WA;-407816994.745217;12488614.7772076;-395328379.968009;01
20260514;1130132;FWD;183;75;-13585.2329498342;248.196862271537;-13337.0360875627;01
20260514;1130136;FWD;166;92;-2158.26727899588;0;-2158.26727899588;01
20260514;1130144;FWD;240;92;-8863062.09477875;30709779.0232867;21846716.928508;01
20260514;1130154;FWD;167;93;-245.496700328177;13.2740550076872;-232.22264532049;01
20260514;1130156;FWD;167;93;-3826.87307495362;206.880571021619;-3619.992503932;01
20260514;1130164;FWD;168;94;-3480.78140297606;144.565236771562;-3336.2161662045;01
20260514;1130168;FWD;168;94;-9853.66742164504;409.168993720473;-9444.49842792457;01
20260514;1130179;FWD;169;95;-157.155474038681;26.8198300041248;-130.335644034556;01
20260514;1130190;FWD;169;95;-1194.92104077881;203.884124413919;-991.036916364891;01
20260514;1130210;FWD;181;BA;-1827.06340917526;68.303559991185;-1758.75984918407;01
20260514;1130214;FWD;181;BP;-53.0128567876115;1.98185067125351;-51.031006116358;01
20260514;1130216;FWD;181;BQ;-380.453881813735;14.2230173347262;-366.230864479009;01
20260514;1130218;FWD;181;BR;-81.8418234134197;3.05960256619109;-78.7822208472286;01
20260514;1130292;FWD;986;75;-581206.162089368;150531.978455124;-430674.183634244;01
20260514;1130294;FWD;987;92;-5024281.0750369;1910543.0023116;-3113738.0727253;01
20260514;1130298;FWD;896;93;-578890.741327921;172014.594520065;-406876.146807856;01
20260514;1130477;FWD;825;75;-844432.957242019;2606843.17536752;1762410.2181255;01
20260514;1130481;FWD;34;92;-345371.375076778;542319.247249777;196947.872172999;01
20260514;1130483;FWD;34;92;-287183.396892759;452889.067576717;165705.670683958;01
20260514;1130487;FWD;189;93;0;7478.89294127188;7478.89294127188;01
20260514;1130489;FWD;281;94;-8284364.21679652;25328035.7291682;17043671.5123717;01
20260514;1130491;FWD;281;94;-4133730.88416074;12688272.2449387;8554541.36077796;01
